"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 02 02:13:34 GMT 2023","Tue May 02 02:13:36 GMT 2023","2102","","com.dictality.allure.GithubTest","","com.dictality.allure.GithubTest","searchForIssue","searchForIssue()",""
"broken","Tue May 02 02:13:29 GMT 2023","Tue May 02 02:13:33 GMT 2023","3919","","com.dictality.allure.GithubTest","","com.dictality.allure.GithubTest","searchForIssueSelenium","searchForIssueSelenium()",""
